DecCrimeFedSpending,interestInElection,PRE_IntentVote,Year,Sex,PartyIDRepublican,IncSpendingServices,WeakReligiousAttendence,WorseEconomyView,AbortionRightsSC,Age,EducationLevel,Income,Race,Region,IncDefenseSpending,IncPrivateMedInsurance,RegistrationStatus,Voted,VotePresident,HH_In_Union,MaritalStatus,FedTaxesNotWasted,DecEmphasisOnTraditionalValues,swing_voter
1,1,4,2000.0,2,4,0,1,5,4,32.0,3,4,1,3,0,0,1,1,1,2,1,1,1,True
1,2,4,2000.0,1,4,0,1,5,1,63.0,2,4,1,3,0,0,2,1,1,2,1,0,1,True
3,2,2,2000.0,1,6,0,1,3,1,63.0,1,1,1,3,0,0,2,2,2,2,1,1,1,False
2,3,1,2000.0,2,1,0,1,5,1,72.0,2,1,1,3,0,0,2,1,1,2,5,1,1,False
2,2,1,2000.0,1,1,0,1,3,4,49.0,4,4,1,3,0,0,2,2,1,2,1,1,2,False
2,3,1,2000.0,1,2,0,4,5,3,51.0,3,1,5,2,0,0,1,1,1,2,3,1,1,False
1,2,1,2000.0,2,3,0,5,1,4,24.0,3,4,3,3,0,0,2,2,1,2,2,1,2,False
1,1,2,2000.0,2,6,6,4,5,4,33.0,3,1,1,1,4,3,2,1,1,2,2,2,1,True
2,2,2,2000.0,1,4,6,3,2,4,20.0,3,4,1,1,3,1,2,1,1,2,2,0,3,True
2,3,2,2000.0,2,5,4,3,3,4,53.0,4,1,2,1,6,4,2,2,2,2,3,1,1,False
1,1,2,2000.0,1,2,4,4,3,2,49.0,3,1,1,1,3,5,2,2,1,2,2,1,2,True
2,3,1,2000.0,1,1,7,1,1,1,52.0,2,2,5,3,7,1,1,1,1,2,5,2,1,False
2,2,1,2000.0,1,5,2,4,2,2,41.0,4,5,1,3,5,4,2,2,2,2,3,2,1,True
1,2,1,2000.0,1,1,5,5,3,3,54.0,4,4,1,3,3,2,2,2,1,2,1,2,1,False
1,2,2,2000.0,2,3,5,2,3,4,26.0,2,1,1,1,4,1,2,2,2,2,2,2,2,False
2,2,1,2000.0,1,2,4,5,3,2,59.0,2,3,1,2,5,2,2,2,1,1,1,1,1,False
2,3,2,2000.0,2,5,4,1,3,2,70.0,4,4,1,2,5,4,2,2,2,2,2,1,2,False
1,2,1,2000.0,1,1,5,3,3,4,43.0,4,5,1,2,3,4,2,2,1,2,5,2,2,False
1,2,1,2000.0,1,2,5,4,2,2,51.0,4,4,1,2,4,3,2,2,1,2,1,2,2,False
1,1,2,2000.0,2,2,4,2,2,2,25.0,3,3,5,3,4,5,2,1,1,2,2,0,2,True
1,3,2,2000.0,1,5,3,2,2,2,41.0,3,2,6,3,7,1,2,2,2,2,1,1,1,False
1,2,1,2000.0,1,3,3,4,1,4,22.0,2,4,1,1,5,5,2,1,1,2,2,0,2,False
1,2,1,2000.0,2,3,5,3,3,4,39.0,3,3,3,4,5,7,2,2,1,2,5,2,4,False
1,1,1,2000.0,1,2,4,2,3,2,82.0,2,2,1,4,4,2,2,2,1,2,5,1,1,False
1,2,3,2000.0,2,5,4,5,3,4,48.0,2,3,1,3,4,3,2,2,1,2,3,1,2,True
1,2,1,2000.0,1,1,5,4,1,4,48.0,3,3,1,4,5,4,2,2,1,2,3,1,1,False
1,2,4,2000.0,1,3,4,5,3,4,65.0,2,4,4,4,5,4,1,1,1,2,1,1,2,True
1,2,1,2000.0,2,1,7,4,2,3,46.0,3,2,1,4,4,1,2,1,1,2,3,1,1,False
2,2,1,2000.0,1,3,7,5,1,4,58.0,2,2,1,4,4,2,2,2,1,2,4,1,2,False
1,1,3,2000.0,1,5,2,5,5,4,37.0,3,2,1,2,7,7,2,2,2,2,3,1,3,True
1,1,1,2000.0,2,3,5,1,2,2,61.0,2,2,1,2,4,1,2,2,1,2,1,1,1,False
3,2,1,2000.0,2,2,5,2,2,1,23.0,4,5,2,2,4,7,2,2,1,1,2,2,5,False
2,3,1,2000.0,2,2,7,3,3,1,69.0,2,1,2,1,6,7,2,2,1,2,5,2,5,False
1,2,1,2000.0,2,2,5,1,3,1,58.0,2,2,1,1,4,2,2,2,1,2,3,1,2,False
1,2,4,2000.0,2,5,4,5,4,1,18.0,2,2,1,3,5,1,1,1,1,2,1,1,1,True
2,2,2,2000.0,2,6,3,1,3,4,79.0,4,1,1,3,5,6,2,2,2,2,5,2,1,False
3,1,1,2000.0,2,2,5,5,1,1,64.0,1,1,2,3,1,3,2,2,1,2,5,1,1,False
1,3,1,2000.0,2,1,6,1,2,4,75.0,2,1,2,3,6,2,2,2,1,2,5,1,1,False
2,3,1,2000.0,2,3,5,5,1,4,34.0,4,1,1,3,5,3,2,2,1,2,7,2,1,False
1,2,1,2000.0,2,2,5,1,3,4,41.0,2,1,1,3,5,3,2,2,1,2,1,2,2,False
2,2,2,2000.0,2,4,4,1,3,2,25.0,4,1,1,3,4,4,2,2,2,2,1,1,1,False
2,2,2,2000.0,2,5,3,1,3,2,27.0,4,4,1,2,5,5,2,2,2,2,1,1,2,False
2,1,1,2000.0,2,2,1,3,3,3,75.0,2,1,1,2,7,4,2,2,1,2,5,2,1,False
1,2,1,2000.0,1,2,3,4,1,2,33.0,3,3,6,2,6,6,2,2,1,2,1,1,2,False
2,2,1,2000.0,2,3,5,2,2,4,42.0,2,1,1,4,4,4,2,2,1,2,4,1,2,False
2,2,3,2000.0,1,4,4,5,5,4,39.0,4,5,1,4,6,6,2,2,1,2,1,1,2,True
1,3,1,2000.0,1,2,4,5,3,4,56.0,4,1,1,4,4,1,2,2,1,2,1,2,2,False
1,1,2,2000.0,2,7,4,3,5,3,28.0,3,4,1,3,5,7,2,2,2,2,1,2,1,False
2,2,2,2000.0,1,7,3,5,3,2,60.0,2,4,1,3,5,6,2,2,2,2,1,1,1,False
1,2,2,2000.0,2,7,4,1,5,2,34.0,4,4,1,3,6,7,2,2,2,2,1,1,1,False
2,3,1,2000.0,1,1,2,1,2,1,74.0,2,2,1,3,4,4,2,2,1,2,1,1,2,False
1,3,2,2000.0,1,6,7,4,2,4,47.0,1,1,4,3,7,1,2,2,2,2,1,2,1,False
1,1,1,2000.0,2,3,5,3,2,3,36.0,3,4,5,3,7,4,2,1,1,2,1,1,1,False
1,2,1,2000.0,2,5,4,5,3,2,25.0,2,1,2,3,4,3,1,1,1,2,2,0,3,False
1,2,1,2000.0,2,2,7,1,2,4,36.0,3,4,2,3,7,7,1,1,1,2,1,1,1,False
1,3,2,2000.0,1,6,4,1,3,2,41.0,3,3,1,3,3,6,2,2,2,2,1,1,1,False
1,2,2,2000.0,2,5,5,5,2,3,24.0,2,2,1,3,6,4,2,2,2,2,1,1,3,False
1,2,4,2000.0,2,6,5,1,5,4,52.0,4,4,1,3,7,4,2,2,2,2,1,1,1,True
2,3,1,2000.0,1,7,4,3,3,4,71.0,4,4,1,4,6,4,2,2,1,2,5,2,1,False
2,2,1,2000.0,2,3,2,1,2,4,63.0,2,1,5,4,1,0,1,1,1,2,3,2,1,False
2,2,1,2000.0,2,1,4,5,5,4,49.0,4,4,1,4,4,3,2,2,1,2,1,1,2,False
1,3,1,2000.0,2,3,5,4,3,2,21.0,3,1,3,4,3,4,2,2,1,2,2,1,2,False
1,1,1,2000.0,2,3,5,5,3,2,20.0,2,2,1,4,2,1,2,2,1,2,2,1,1,False
1,2,1,2000.0,1,3,7,5,2,2,69.0,1,2,1,2,7,2,1,1,1,1,1,1,5,False
1,3,1,2000.0,2,1,5,1,2,4,55.0,4,4,1,2,4,4,2,2,1,1,1,2,2,False
1,3,1,2000.0,1,6,6,2,2,2,58.0,4,1,1,2,5,5,2,2,1,2,1,2,2,False
2,2,1,2000.0,2,2,2,2,3,3,69.0,2,2,1,2,6,6,2,2,1,2,5,1,1,False
2,2,2,2000.0,2,5,3,3,3,2,60.0,2,3,1,2,5,5,2,1,1,2,1,0,1,True
2,3,1,2000.0,2,2,5,2,3,4,65.0,2,3,1,2,6,6,2,1,1,2,1,1,1,False
1,1,1,2000.0,2,3,4,5,3,4,31.0,3,4,1,2,4,6,2,2,1,2,1,1,1,False
1,1,4,2000.0,1,4,5,5,3,4,43.0,3,4,1,2,5,4,2,1,1,2,1,0,2,True
2,2,2,2000.0,2,7,4,1,3,1,47.0,2,3,1,2,4,7,2,2,2,2,1,1,1,False
1,2,1,2000.0,2,2,4,1,2,3,75.0,2,2,1,2,4,4,2,2,1,1,5,2,1,False
1,1,2,2000.0,2,5,5,3,2,2,26.0,3,2,1,2,2,3,1,1,1,2,2,1,1,True
1,2,2,2000.0,1,5,3,3,3,4,44.0,3,2,1,2,7,1,2,2,2,2,3,2,1,False
1,1,4,2000.0,1,4,3,5,5,2,51.0,2,4,1,2,5,3,1,1,1,1,3,0,2,True
2,3,2,2000.0,2,5,1,5,4,2,83.0,2,1,1,2,7,7,2,2,2,2,5,1,1,False
1,2,3,2000.0,1,7,4,4,3,3,43.0,3,3,1,2,6,5,2,2,2,2,1,2,1,True
1,3,1,2000.0,2,1,5,5,3,4,47.0,2,1,1,2,4,3,2,2,1,2,1,2,5,False
1,1,2,2000.0,1,5,7,1,3,1,81.0,1,1,1,2,1,7,2,2,2,1,1,1,1,False
1,1,4,2000.0,2,2,3,5,2,2,76.0,2,2,1,2,5,5,1,1,1,2,1,1,1,True
1,2,2,2000.0,2,5,5,1,3,2,26.0,4,3,1,2,6,7,2,2,2,2,1,2,1,False
2,2,1,2000.0,1,2,4,2,2,1,73.0,4,3,1,1,2,5,2,2,1,2,3,2,1,False
1,3,2,2000.0,1,7,3,1,2,2,59.0,4,4,1,2,6,7,2,2,2,2,1,1,1,False
2,2,1,2000.0,2,2,5,4,3,4,62.0,3,1,1,4,5,3,2,2,1,2,3,1,1,False
2,2,1,2000.0,2,3,6,2,1,4,56.0,3,4,1,4,4,3,2,2,1,2,2,1,2,False
1,2,1,2000.0,2,1,5,3,1,4,41.0,3,3,3,4,6,7,2,2,1,2,7,2,1,False
1,2,2,2000.0,2,7,4,3,1,2,68.0,3,2,1,4,6,3,2,2,2,2,3,1,1,False
1,2,2,2000.0,2,5,6,3,3,3,22.0,3,2,5,4,4,2,1,1,1,2,1,0,2,True
1,2,2,2000.0,1,6,3,5,1,2,23.0,2,1,1,4,4,3,1,1,1,2,2,2,2,True
1,2,4,2000.0,2,3,6,2,3,4,40.0,2,2,2,3,1,7,1,1,1,2,7,2,2,True
2,2,2,2000.0,2,5,1,1,5,4,63.0,3,1,1,3,5,7,2,2,2,2,1,1,1,False
1,2,1,2000.0,2,1,2,3,2,4,61.0,3,2,2,3,2,1,2,1,1,2,5,0,3,False
2,3,4,2000.0,1,2,4,5,2,4,41.0,2,1,1,2,4,4,2,1,1,2,2,0,1,True
1,2,2,2000.0,1,6,4,4,3,3,34.0,3,3,1,2,5,6,2,1,1,2,1,0,1,True
1,2,2,2000.0,1,7,2,3,5,3,34.0,4,3,1,2,6,6,2,2,2,2,1,2,2,False
1,2,1,2000.0,2,5,5,1,2,2,40.0,4,3,1,1,4,1,2,2,2,1,1,1,1,True
1,2,1,2000.0,2,1,5,5,3,4,30.0,4,4,1,1,4,3,2,2,1,2,2,2,4,False
1,3,2,2000.0,2,7,4,1,3,1,68.0,4,4,1,1,5,4,2,2,2,2,1,2,1,False
1,2,1,2000.0,1,2,5,1,2,1,32.0,2,1,2,1,5,6,2,2,1,2,3,2,1,False
1,2,4,2000.0,1,5,4,5,3,4,39.0,3,1,1,1,7,7,2,1,1,2,3,0,3,True
1,2,1,2000.0,2,1,4,1,1,2,51.0,2,2,1,1,4,3,2,2,1,2,1,1,1,False
2,1,4,2000.0,2,4,3,2,3,4,34.0,3,1,1,1,2,4,1,1,1,2,2,2,3,True
2,1,2,2000.0,1,2,3,5,2,4,45.0,3,4,1,1,5,7,2,2,2,1,3,2,1,False
2,2,1,2000.0,1,3,6,5,2,2,64.0,2,2,1,4,6,4,2,2,1,2,7,1,1,False
1,2,1,2000.0,2,2,4,1,3,4,75.0,1,2,1,4,5,4,2,2,1,2,5,1,1,False
2,3,1,2000.0,1,1,5,4,3,2,76.0,1,2,1,4,3,1,2,2,1,2,5,1,2,False
3,2,1,2000.0,1,3,4,3,2,3,39.0,2,3,1,4,3,3,2,2,1,1,2,1,2,False
1,1,1,2000.0,2,6,4,4,2,4,32.0,4,1,1,4,4,6,1,1,1,2,2,1,2,False
1,1,2,2000.0,2,3,7,4,3,4,28.0,2,2,1,4,1,1,2,1,1,2,2,2,3,True
1,2,1,2000.0,2,3,5,4,2,4,62.0,3,3,1,1,6,3,2,1,1,2,5,0,2,False
1,3,1,2000.0,1,2,6,3,2,4,24.0,3,5,1,1,5,4,2,2,1,1,1,2,1,False
1,3,1,2000.0,2,5,4,5,2,4,68.0,2,1,1,3,5,3,2,2,2,2,3,1,1,True
1,3,1,2000.0,1,1,6,1,2,1,63.0,2,3,2,3,4,6,2,2,1,2,1,1,1,False
1,1,1,2000.0,1,1,3,5,2,2,40.0,2,1,2,3,0,1,1,1,1,2,2,1,1,False
2,1,2,2000.0,1,4,5,3,2,1,45.0,2,3,5,4,5,3,2,2,2,2,2,2,2,False
2,2,1,2000.0,2,7,4,1,3,1,59.0,2,1,3,4,4,7,2,1,1,2,5,1,3,False
1,2,1,2000.0,2,2,5,3,2,4,40.0,3,4,1,2,4,6,2,2,1,2,1,2,3,False
1,2,2,2000.0,1,6,3,5,5,2,52.0,3,4,1,2,6,7,2,2,2,1,1,1,2,False
2,3,2,2000.0,1,6,4,1,2,2,72.0,3,1,1,2,5,5,2,2,2,2,1,1,1,False
2,3,1,2000.0,2,3,4,2,2,4,59.0,4,4,1,2,2,5,2,2,1,2,1,1,5,False
2,3,1,2000.0,1,4,4,4,3,4,32.0,4,1,1,3,5,4,2,1,1,2,1,0,3,False
3,3,2,2000.0,2,3,6,5,2,4,57.0,4,2,6,4,1,1,2,2,1,2,3,1,5,True
1,1,2,2000.0,1,5,5,5,3,2,32.0,2,1,1,4,5,4,1,1,1,2,2,1,1,True
1,2,4,2000.0,2,7,3,2,1,2,23.0,3,2,1,4,5,6,2,1,1,2,3,0,2,True
1,2,2,2000.0,2,7,4,1,3,2,63.0,3,1,1,4,5,5,2,2,2,2,1,2,1,False
2,3,1,2000.0,2,1,5,1,5,3,32.0,4,4,1,4,3,2,2,2,1,2,1,2,1,False
1,3,1,2000.0,2,2,5,1,1,1,68.0,2,2,1,1,5,4,2,2,1,2,5,1,1,False
1,3,2,2000.0,1,7,3,1,3,3,65.0,2,4,1,1,7,7,2,2,2,2,1,1,1,False
1,2,2,2000.0,2,7,4,5,1,2,78.0,3,3,1,1,5,7,1,1,1,2,1,2,1,True
1,2,1,2000.0,1,1,5,4,1,2,52.0,2,3,2,3,6,5,2,1,1,2,1,1,1,False
1,2,2,2000.0,2,7,4,1,2,4,57.0,2,4,1,3,7,1,2,2,2,2,1,1,2,False
2,3,4,2000.0,2,6,5,1,3,1,72.0,3,1,1,4,5,4,1,1,1,2,5,1,1,True
2,2,1,2000.0,1,1,5,5,3,4,23.0,4,2,1,4,4,3,2,2,1,2,2,2,4,False
1,3,1,2000.0,2,2,4,1,3,4,34.0,3,2,1,2,4,7,2,2,1,2,3,1,1,False
1,1,4,2000.0,2,4,5,5,2,4,23.0,3,2,1,2,3,4,1,1,1,2,2,0,3,True
1,2,2,2000.0,1,7,5,5,2,2,42.0,3,4,1,2,6,3,2,2,2,1,1,1,1,False
2,2,1,2000.0,2,1,6,5,3,4,46.0,4,2,1,2,3,2,2,2,1,2,1,2,4,False
1,2,3,2000.0,1,5,4,2,2,4,23.0,2,2,5,4,4,4,1,1,1,2,2,2,1,True
1,2,1,2000.0,1,3,6,4,2,4,35.0,3,4,1,4,3,5,2,2,1,2,1,2,2,False
1,3,1,2000.0,2,6,4,1,3,2,77.0,2,2,1,1,6,5,2,2,2,2,5,2,1,True
3,2,2,2000.0,2,3,6,1,2,4,36.0,3,2,2,1,2,4,1,1,1,2,3,0,2,True
2,1,1,2000.0,2,3,4,5,3,4,58.0,4,2,1,1,4,2,2,2,1,1,1,1,4,False
1,3,1,2000.0,2,3,4,2,3,2,69.0,2,1,1,4,3,3,2,2,1,2,5,2,2,False
1,2,1,2000.0,2,2,6,2,2,4,47.0,4,1,1,4,5,3,2,1,1,1,1,0,2,False
1,2,2,2000.0,1,6,2,5,2,3,51.0,2,3,1,4,7,7,2,2,2,1,1,1,2,False
2,2,2,2000.0,2,6,2,5,2,4,43.0,4,5,1,4,4,4,2,1,1,2,1,0,2,True
1,2,1,2000.0,2,4,5,1,3,2,21.0,2,2,1,4,6,4,2,1,1,2,1,0,2,False
1,2,1,2000.0,2,3,5,5,2,4,43.0,2,3,1,4,6,7,2,1,1,2,1,2,1,False
1,1,2,2000.0,2,2,4,4,5,2,26.0,2,2,5,4,3,5,2,1,1,2,1,1,1,True
1,2,2,2000.0,1,4,4,4,3,2,27.0,2,2,1,1,5,3,1,1,1,2,2,0,1,True
3,1,2,2000.0,2,4,7,5,4,2,35.0,2,2,1,1,4,2,1,1,1,2,4,1,1,True
1,3,1,2000.0,1,3,7,5,2,2,52.0,4,3,1,1,4,7,2,1,1,1,4,1,1,False
2,2,1,2000.0,2,3,4,5,3,4,42.0,3,2,1,1,2,1,1,1,1,2,2,1,2,False
3,1,1,2000.0,2,5,2,4,2,2,26.0,4,4,1,4,4,6,2,2,1,1,1,2,2,False
1,2,4,2000.0,1,3,4,5,1,4,30.0,2,3,1,4,4,2,2,1,1,2,1,1,3,True
1,2,1,2000.0,2,1,6,3,2,3,41.0,2,3,2,2,3,4,2,2,1,1,1,1,2,False
1,3,2,2000.0,2,7,2,3,3,4,36.0,4,3,1,3,5,1,2,1,1,2,1,0,2,True
2,2,1,2000.0,2,3,5,2,2,4,70.0,4,4,1,4,4,5,2,2,1,2,1,2,1,False
1,2,1,2000.0,1,3,4,5,1,4,31.0,3,4,1,1,5,4,1,1,1,2,1,2,2,False
1,1,2,2000.0,2,5,4,5,1,4,65.0,2,2,1,2,4,4,2,2,2,2,1,2,1,False
1,1,1,2000.0,1,1,6,3,1,4,40.0,3,4,1,2,3,4,2,2,1,2,7,2,4,False
1,3,1,2000.0,2,1,5,3,3,4,50.0,3,1,2,2,4,1,2,2,1,1,2,1,1,False
1,1,4,2000.0,2,2,4,5,2,1,23.0,3,3,1,2,2,3,2,2,1,1,7,2,2,True
1,2,1,2000.0,1,1,3,1,3,2,43.0,3,2,2,2,1,1,2,2,1,2,1,1,1,False
1,1,1,2000.0,2,4,5,5,1,4,56.0,4,4,1,2,5,5,2,2,1,1,1,1,2,False
1,2,2,2000.0,1,6,5,4,3,1,58.0,2,1,5,2,7,7,2,1,1,2,1,0,3,True
2,2,2,2000.0,2,4,2,5,3,3,46.0,2,3,1,2,4,6,2,2,1,2,1,1,1,True
1,3,2,2000.0,1,5,4,5,3,2,41.0,3,4,5,1,5,7,2,2,2,2,1,1,1,False
1,2,2,2000.0,1,7,4,4,3,2,89.0,3,1,1,1,6,4,2,2,2,2,1,1,1,False
1,1,4,2000.0,1,4,0,3,3,1,32.0,2,3,1,1,0,5,1,1,1,2,1,2,2,True
1,2,4,2000.0,2,2,5,5,4,2,63.0,4,1,2,1,1,1,2,1,1,2,3,1,1,True
1,2,2,2000.0,2,6,4,1,4,2,25.0,3,3,1,4,6,4,1,1,1,2,1,2,1,True
1,2,1,2000.0,2,2,6,1,1,4,65.0,4,1,1,1,4,1,2,2,2,1,5,2,2,True
1,2,1,2000.0,2,2,6,3,5,4,42.0,4,3,2,3,4,1,2,2,1,2,5,1,1,False
2,2,1,2000.0,1,2,4,3,1,3,27.0,3,2,2,3,3,4,2,2,1,2,3,1,3,False
2,1,1,2000.0,2,2,5,5,3,3,44.0,2,2,1,3,6,6,2,1,1,2,3,2,2,False
1,3,1,2000.0,1,1,6,4,3,2,40.0,4,4,1,1,7,2,2,2,1,1,1,2,2,False
1,2,2,2000.0,2,7,3,1,3,1,75.0,2,1,1,1,4,6,2,2,2,2,1,1,1,False
2,1,1,2000.0,1,2,5,2,3,2,39.0,4,3,1,2,3,2,2,2,1,2,1,2,1,False
1,2,1,2000.0,1,1,4,5,1,2,67.0,3,2,1,2,6,7,2,2,1,1,1,2,1,False
2,2,1,2000.0,2,6,3,5,3,4,34.0,4,5,1,4,4,5,2,2,2,2,2,1,5,True
1,3,1,2000.0,1,1,6,5,1,4,85.0,4,3,1,4,4,1,2,2,1,2,5,2,1,False
1,3,1,2000.0,2,3,4,4,2,2,58.0,2,3,1,3,7,4,1,1,1,2,1,1,1,False
1,1,2,2000.0,1,6,2,1,3,2,33.0,4,2,1,3,4,6,2,2,2,2,1,1,1,False
2,3,2,2000.0,1,5,2,1,4,3,39.0,4,4,1,3,5,4,2,2,1,2,1,1,2,True
1,3,2,2000.0,1,6,4,3,2,2,63.0,2,3,1,2,6,5,2,2,2,2,1,2,2,False
3,2,2,2000.0,1,3,7,5,3,4,25.0,3,1,3,4,1,1,2,1,1,2,2,0,3,True
3,3,1,2000.0,2,1,5,1,1,4,56.0,4,3,2,4,5,4,2,2,1,1,2,1,2,False
2,2,1,2000.0,2,2,5,3,2,4,32.0,4,4,3,4,1,3,2,2,1,2,1,1,2,False
3,1,4,2000.0,1,4,1,1,2,1,67.0,2,3,5,4,1,1,1,1,1,2,1,2,2,True
1,2,1,2000.0,1,1,5,2,1,3,40.0,3,3,1,2,4,4,2,2,1,1,1,2,1,False
1,1,4,2000.0,2,6,5,3,2,4,33.0,3,4,1,4,2,3,2,2,1,2,4,2,1,True
2,3,2,2000.0,1,6,2,2,3,2,40.0,3,3,1,4,6,6,2,2,2,2,3,2,1,False
2,3,2,2000.0,1,7,4,5,5,2,73.0,4,3,1,4,5,4,2,2,2,2,1,1,1,False
1,2,4,2000.0,2,7,6,1,3,1,35.0,2,4,1,4,5,5,1,1,1,2,1,1,1,True
2,3,2,2000.0,1,7,4,4,2,4,73.0,4,3,1,4,5,1,2,2,2,2,1,1,4,False
2,3,2,2000.0,2,7,1,4,3,2,61.0,3,3,1,4,5,5,2,2,2,2,1,1,1,False
1,1,4,2000.0,1,4,4,5,1,3,28.0,3,3,1,4,6,3,1,1,1,2,2,1,3,True
2,2,1,2000.0,2,2,7,5,3,4,50.0,3,4,3,4,4,1,2,2,1,2,1,1,1,False
2,3,2,2000.0,2,7,2,1,5,2,42.0,4,3,1,4,5,6,2,2,2,2,2,1,2,False
3,3,2,2000.0,1,7,1,1,5,3,43.0,4,2,1,1,7,6,2,2,2,2,1,1,2,False
1,3,1,2000.0,1,3,4,4,3,3,55.0,3,4,1,1,5,3,2,2,1,2,1,2,2,False
2,2,2,2000.0,2,4,5,5,5,4,36.0,4,5,1,3,6,5,2,2,2,1,1,2,2,False
1,2,1,2000.0,2,4,6,2,2,4,30.0,4,4,5,3,5,6,2,2,2,2,1,2,1,True
1,1,4,2000.0,2,2,3,5,3,4,75.0,1,1,1,3,5,3,2,1,1,1,3,1,2,True
1,2,1,2000.0,1,1,6,2,2,2,71.0,1,1,5,3,6,1,2,1,1,2,1,0,2,False
1,3,2,2000.0,2,7,4,3,2,2,38.0,4,4,1,3,5,4,2,2,2,2,1,1,1,False
2,3,1,2000.0,2,2,5,2,2,2,44.0,4,3,5,3,5,2,2,2,1,2,3,1,1,False
1,3,1,2000.0,2,7,4,1,3,2,54.0,3,3,1,2,6,3,2,2,1,2,4,1,1,False
2,1,1,2000.0,2,3,4,5,3,1,89.0,1,1,1,2,4,2,2,1,1,2,5,1,2,False
3,2,4,2000.0,2,3,5,5,4,1,82.0,2,1,1,2,1,4,1,1,1,2,5,1,4,True
2,2,1,2000.0,2,3,7,5,3,3,24.0,2,1,1,3,4,4,1,1,1,2,1,2,1,False
1,2,2,2000.0,2,7,1,2,3,2,19.0,3,1,1,3,6,3,2,2,2,1,2,1,1,False
1,2,1,2000.0,1,1,4,1,3,2,49.0,3,4,2,3,5,5,2,2,1,2,1,1,1,False
2,2,1,2000.0,2,2,5,4,1,3,50.0,2,4,1,2,5,2,2,2,1,2,1,2,1,False
1,3,2,2000.0,2,5,3,1,3,1,48.0,3,1,1,2,4,7,2,2,2,2,1,1,1,False
1,1,1,2000.0,1,3,4,5,3,2,29.0,2,2,1,2,6,1,1,1,1,2,1,0,2,False
1,2,2,2000.0,2,3,4,1,4,2,51.0,4,3,1,2,7,5,2,2,2,1,1,2,2,False
2,2,1,2000.0,1,3,4,4,2,4,37.0,4,3,1,3,4,4,2,2,1,2,3,1,1,False
2,2,2,2000.0,2,3,6,5,3,4,21.0,3,3,1,3,1,1,2,2,1,2,2,2,4,True
3,2,2,2000.0,1,5,2,1,3,2,56.0,4,4,1,3,5,4,2,2,2,2,1,1,1,False
1,1,4,2000.0,2,5,4,3,2,2,53.0,2,3,1,3,6,6,1,1,1,2,1,2,2,True
1,3,2,2000.0,1,7,2,5,3,3,50.0,4,4,1,1,5,4,2,2,2,2,1,1,2,False
2,3,2,2000.0,2,4,7,4,5,4,39.0,2,4,6,2,6,4,2,2,1,1,1,1,1,True
2,1,1,2000.0,1,1,7,5,1,3,41.0,1,2,5,1,4,3,2,2,1,2,1,2,3,False
1,2,3,2000.0,2,6,5,5,3,2,21.0,2,5,1,1,2,3,2,2,1,1,2,1,2,True
1,1,2,2000.0,2,3,0,3,2,2,21.0,2,3,5,2,0,0,2,1,1,2,1,1,1,True
3,3,1,2000.0,2,4,4,5,3,4,20.0,2,1,6,2,4,1,2,2,1,2,7,1,4,False
1,1,1,2000.0,1,6,1,3,3,2,36.0,2,2,1,2,3,3,2,2,2,2,2,2,1,True
1,2,4,2000.0,2,5,4,1,3,2,54.0,3,3,1,2,5,4,2,2,2,2,1,1,1,True
1,2,2,2000.0,2,5,5,1,5,2,57.0,4,3,1,2,4,4,2,2,2,2,2,2,1,False
3,2,4,2000.0,2,4,5,3,3,2,46.0,2,2,5,2,4,5,2,1,1,1,2,0,1,True
1,3,1,2000.0,2,1,4,4,1,4,46.0,4,4,1,1,4,4,2,2,1,1,1,2,1,False
1,2,2,2000.0,1,6,1,5,4,2,28.0,4,4,1,3,5,7,2,2,2,2,1,1,1,False
2,3,2,2000.0,1,7,1,4,3,3,36.0,2,3,1,3,6,5,2,2,2,2,1,1,2,False
2,2,1,2000.0,2,2,5,4,3,4,40.0,2,3,1,3,7,3,2,1,1,2,1,0,2,False
1,3,2,2000.0,1,5,4,2,5,1,53.0,3,1,1,3,6,6,2,2,2,2,1,1,1,False
2,1,4,2000.0,1,4,5,5,3,4,19.0,2,2,1,3,6,6,1,1,1,2,2,1,3,True
1,1,4,2000.0,2,4,5,5,5,4,18.0,2,1,1,3,5,4,1,1,1,2,1,1,2,True
1,1,4,2000.0,1,5,4,5,3,1,38.0,1,3,1,3,5,4,1,1,1,2,1,1,2,True
1,2,2,2000.0,2,4,7,3,5,3,20.0,2,1,2,3,5,7,2,1,1,2,4,0,3,True
1,2,1,2000.0,2,1,5,5,2,2,31.0,2,3,1,3,4,5,2,2,1,2,1,3,2,False
1,2,1,2000.0,1,2,5,1,2,3,81.0,3,3,1,3,6,5,2,2,1,2,5,2,1,False
1,2,1,2000.0,1,2,5,2,3,1,30.0,4,3,2,3,5,5,2,2,1,2,1,1,1,False
2,3,1,2000.0,2,2,0,1,1,4,80.0,4,3,1,3,0,0,2,2,1,2,5,1,3,False
2,3,1,2000.0,2,2,4,5,3,4,52.0,4,4,1,1,4,3,2,2,1,2,1,2,2,False
2,2,4,2000.0,1,3,3,5,3,4,41.0,2,4,1,1,6,6,2,2,2,2,3,1,1,True
2,3,2,2000.0,1,7,1,2,3,2,49.0,4,5,1,1,5,7,2,2,2,2,1,1,1,False
1,2,2,2000.0,2,6,5,1,3,3,49.0,2,2,1,2,6,1,2,2,2,2,1,2,2,False
